,,Minutes,replicate 1 ,replicate 2 ,replicate 3
57:28:29,8595,143.25,0.15,0.14,0.12
57:28:30,8596,143.2666667,0.15,0.14,0.12
57:28:31,8597,143.2833333,0.15,0.14,0.12
57:28:32,8598,143.3,0.15,0.14,0.12
57:28:33,8599,143.3166667,0.15,0.14,0.12
57:28:34,8600,143.3333333,0.15,0.14,0.12
57:28:35,8601,143.35,0.15,0.14,0.12
57:28:36,8602,143.3666667,0.15,0.14,0.12
57:28:37,8603,143.3833333,0.15,0.14,0.12
57:28:38,8604,143.4,0.15,0.14,0.12
57:28:39,8605,143.4166667,0.15,0.14,0.12
57:28:40,8606,143.4333333,0.15,0.14,0.12
57:28:41,8607,143.45,0.15,0.14,0.12
57:28:42,8608,143.4666667,0.15,0.14,0.12
57:28:43,8609,143.4833333,0.15,0.14,0.12
57:28:44,8610,143.5,0.15,0.14,0.12
57:28:45,8611,143.5166667,0.15,0.14,0.12
57:28:46,8612,143.5333333,0.15,0.14,0.12
57:28:47,8613,143.55,0.15,0.14,0.12
57:28:48,8614,143.5666667,0.15,0.14,0.12
57:28:49,8615,143.5833333,0.15,0.14,0.12
57:28:50,8616,143.6,0.15,0.14,0.12
57:28:51,8617,143.6166667,0.15,0.14,0.12
57:28:52,8618,143.6333333,0.15,0.14,0.12
57:28:53,8619,143.65,0.15,0.14,0.12
57:28:54,8620,143.6666667,0.15,0.14,0.12
57:28:55,8621,143.6833333,0.15,0.14,0.12
57:28:56,8622,143.7,0.15,0.14,0.12
57:28:57,8623,143.7166667,0.15,0.14,0.12
57:28:58,8624,143.7333333,0.15,0.14,0.12
57:28:59,8625,143.75,0.15,0.14,0.12
57:29:00,8626,143.7666667,0.15,0.14,0.12
57:29:01,8627,143.7833333,0.15,0.14,0.12
57:29:02,8628,143.8,0.15,0.14,0.12
57:29:03,8629,143.8166667,0.15,0.14,0.12
57:29:04,8630,143.8333333,0.15,0.14,0.12
57:29:05,8631,143.85,0.15,0.14,0.12
57:29:06,8632,143.8666667,0.15,0.14,0.12
57:29:07,8633,143.8833333,0.15,0.14,0.12
57:29:08,8634,143.9,0.15,0.14,0.12
57:29:09,8635,143.9166667,0.15,0.13,0.12
57:29:10,8636,143.9333333,0.15,0.14,0.12
57:29:11,8637,143.95,0.15,0.14,0.12
57:29:12,8638,143.9666667,0.15,0.13,0.12
57:29:13,8639,143.9833333,0.15,0.14,0.12
57:29:14,8640,144,0.15,0.14,0.12
57:29:15,8641,144.0166667,0.15,0.13,0.12
57:29:16,8642,144.0333333,0.15,0.13,0.12
57:29:17,8643,144.05,0.15,0.13,0.12
57:29:18,8644,144.0666667,0.15,0.13,0.11
57:29:19,8645,144.0833333,0.15,0.13,0.12
57:29:20,8646,144.1,0.15,0.13,0.12
57:29:21,8647,144.1166667,0.15,0.13,0.12
57:29:22,8648,144.1333333,0.15,0.13,0.12
57:29:23,8649,144.15,0.15,0.13,0.11
57:29:24,8650,144.1666667,0.15,0.13,0.11
57:29:25,8651,144.1833333,0.15,0.13,0.11
57:29:26,8652,144.2,0.15,0.13,0.11
57:29:27,8653,144.2166667,0.15,0.13,0.11
57:29:28,8654,144.2333333,0.15,0.13,0.11
57:29:29,8655,144.25,0.15,0.13,0.11
57:29:30,8656,144.2666667,0.15,0.13,0.11
57:29:31,8657,144.2833333,0.15,0.13,0.11
57:29:32,8658,144.3,0.15,0.13,0.11
57:29:33,8659,144.3166667,0.15,0.13,0.11
57:29:34,8660,144.3333333,0.15,0.13,0.11
57:29:35,8661,144.35,0.15,0.13,0.11
57:29:36,8662,144.3666667,0.15,0.13,0.11
57:29:37,8663,144.3833333,0.15,0.13,0.11
57:29:38,8664,144.4,0.15,0.13,0.11
57:29:39,8665,144.4166667,0.15,0.13,0.11
57:29:40,8666,144.4333333,0.15,0.13,0.11
57:29:41,8667,144.45,0.15,0.13,0.11
57:29:42,8668,144.4666667,0.15,0.13,0.11
57:29:43,8669,144.4833333,0.15,0.13,0.11
57:29:44,8670,144.5,0.15,0.13,0.11
57:29:45,8671,144.5166667,0.15,0.13,0.11
57:29:46,8672,144.5333333,0.15,0.13,0.11
57:29:47,8673,144.55,0.15,0.13,0.11
57:29:48,8674,144.5666667,0.15,0.13,0.11
57:29:49,8675,144.5833333,0.15,0.13,0.11
57:29:50,8676,144.6,0.15,0.13,0.11
57:29:51,8677,144.6166667,0.15,0.13,0.11
57:29:52,8678,144.6333333,0.15,0.13,0.11
57:29:53,8679,144.65,0.15,0.13,0.11
57:29:54,8680,144.6666667,0.15,0.13,0.11
57:29:55,8681,144.6833333,0.15,0.13,0.11
57:29:56,8682,144.7,0.15,0.13,0.11
57:29:57,8683,144.7166667,0.15,0.13,0.11
57:29:58,8684,144.7333333,0.15,0.13,0.11
57:29:59,8685,144.75,0.15,0.13,0.11
57:30:00,8686,144.7666667,0.15,0.13,0.11
57:30:01,8687,144.7833333,0.15,0.13,0.11
57:30:02,8688,144.8,0.15,0.13,0.11
57:30:03,8689,144.8166667,0.15,0.13,0.11
57:30:04,8690,144.8333333,0.15,0.13,0.11
57:30:05,8691,144.85,0.15,0.13,0.11
57:30:06,8692,144.8666667,0.15,0.13,0.11
57:30:07,8693,144.8833333,0.15,0.13,0.11
57:30:08,8694,144.9,0.15,0.13,0.11
57:30:09,8695,144.9166667,0.15,0.13,0.11
57:30:10,8696,144.9333333,0.15,0.13,0.11
57:30:11,8697,144.95,0.14,0.13,0.11
57:30:12,8698,144.9666667,0.15,0.13,0.11
57:30:13,8699,144.9833333,0.15,0.13,0.11
57:30:14,8700,145,0.15,0.13,0.11
57:30:15,8701,145.0166667,0.15,0.13,0.11
57:30:16,8702,145.0333333,0.15,0.13,0.11
57:30:17,8703,145.05,0.15,0.13,0.11
57:30:18,8704,145.0666667,0.15,0.13,0.11
57:30:19,8705,145.0833333,0.14,0.13,0.11
57:30:20,8706,145.1,0.15,0.13,0.11
57:30:21,8707,145.1166667,0.15,0.13,0.11
57:30:22,8708,145.1333333,0.14,0.13,0.11
57:30:23,8709,145.15,0.15,0.13,0.11
57:30:24,8710,145.1666667,0.15,0.13,0.11
57:30:25,8711,145.1833333,0.14,0.13,0.11
57:30:26,8712,145.2,0.15,0.13,0.11
57:30:27,8713,145.2166667,0.14,0.13,0.11
57:30:28,8714,145.2333333,0.14,0.13,0.11
57:30:29,8715,145.25,0.15,0.13,0.11
57:30:30,8716,145.2666667,0.14,0.13,0.11
57:30:31,8717,145.2833333,0.14,0.13,0.11
57:30:32,8718,145.3,0.15,0.13,0.11
57:30:33,8719,145.3166667,0.14,0.13,0.11
57:30:34,8720,145.3333333,0.14,0.13,0.11
57:30:35,8721,145.35,0.14,0.13,0.11
57:30:36,8722,145.3666667,0.14,0.13,0.11
57:30:37,8723,145.3833333,0.14,0.13,0.11
57:30:38,8724,145.4,0.14,0.13,0.11
57:30:39,8725,145.4166667,0.14,0.13,0.11
57:30:40,8726,145.4333333,0.15,0.13,0.11
57:30:41,8727,145.45,0.14,0.13,0.11
57:30:42,8728,145.4666667,0.14,0.13,0.11
57:30:43,8729,145.4833333,0.14,0.13,0.11
57:30:44,8730,145.5,0.14,0.13,0.11
57:30:45,8731,145.5166667,0.14,0.13,0.11
57:30:46,8732,145.5333333,0.15,0.13,0.11
57:30:47,8733,145.55,0.14,0.13,0.11
57:30:48,8734,145.5666667,0.14,0.13,0.11
57:30:49,8735,145.5833333,0.14,0.13,0.11
57:30:50,8736,145.6,0.14,0.13,0.11
57:30:51,8737,145.6166667,0.14,0.13,0.11
57:30:52,8738,145.6333333,0.15,0.13,0.11
57:30:53,8739,145.65,0.14,0.13,0.11
57:30:54,8740,145.6666667,0.14,0.13,0.11
57:30:55,8741,145.6833333,0.14,0.13,0.11
57:30:56,8742,145.7,0.14,0.13,0.11
57:30:57,8743,145.7166667,0.15,0.13,0.11
57:30:58,8744,145.7333333,0.14,0.13,0.11
57:30:59,8745,145.75,0.14,0.13,0.11
57:31:00,8746,145.7666667,0.15,0.13,0.11
57:31:01,8747,145.7833333,0.15,0.13,0.11
57:31:02,8748,145.8,0.14,0.13,0.11
57:31:03,8749,145.8166667,0.15,0.13,0.11
57:31:04,8750,145.8333333,0.14,0.13,0.11
57:31:05,8751,145.85,0.14,0.13,0.11
57:31:06,8752,145.8666667,0.15,0.13,0.11
57:31:07,8753,145.8833333,0.15,0.13,0.11
57:31:08,8754,145.9,0.14,0.13,0.11
57:31:09,8755,145.9166667,0.15,0.13,0.11
57:31:10,8756,145.9333333,0.15,0.13,0.11
57:31:11,8757,145.95,0.14,0.13,0.11
57:31:12,8758,145.9666667,0.15,0.13,0.11
57:31:13,8759,145.9833333,0.14,0.13,0.11
57:31:14,8760,146,0.15,0.13,0.11
57:31:15,8761,146.0166667,0.15,0.13,0.11
57:31:16,8762,146.0333333,0.14,0.13,0.11
57:31:17,8763,146.05,0.15,0.13,0.11
57:31:18,8764,146.0666667,0.15,0.13,0.11
57:31:19,8765,146.0833333,0.15,0.13,0.11
57:31:20,8766,146.1,0.15,0.13,0.11
57:31:21,8767,146.1166667,0.15,0.13,0.11
57:31:22,8768,146.1333333,0.15,0.13,0.11
57:31:23,8769,146.15,0.15,0.13,0.11
57:31:24,8770,146.1666667,0.15,0.13,0.11
57:31:25,8771,146.1833333,0.15,0.13,0.11
57:31:26,8772,146.2,0.15,0.13,0.11
57:31:27,8773,146.2166667,0.15,0.13,0.11
57:31:28,8774,146.2333333,0.15,0.13,0.11
57:31:29,8775,146.25,0.15,0.13,0.11
57:31:30,8776,146.2666667,0.15,0.13,0.11
57:31:31,8777,146.2833333,0.15,0.13,0.11
57:31:32,8778,146.3,0.15,0.13,0.11
57:31:33,8779,146.3166667,0.15,0.13,0.11
57:31:34,8780,146.3333333,0.15,0.13,0.11
57:31:35,8781,146.35,0.15,0.13,0.11
57:31:36,8782,146.3666667,0.15,0.13,0.11
57:31:37,8783,146.3833333,0.15,0.13,0.11
57:31:38,8784,146.4,0.15,0.13,0.11
57:31:39,8785,146.4166667,0.15,0.13,0.11
57:31:40,8786,146.4333333,0.15,0.13,0.11
57:31:41,8787,146.45,0.15,0.13,0.11
57:31:42,8788,146.4666667,0.15,0.13,0.11
57:31:43,8789,146.4833333,0.15,0.13,0.11
57:31:44,8790,146.5,0.15,0.13,0.11
57:31:45,8791,146.5166667,0.15,0.13,0.11
57:31:46,8792,146.5333333,0.15,0.13,0.11
57:31:47,8793,146.55,0.15,0.13,0.11
57:31:48,8794,146.5666667,0.15,0.13,0.11
57:31:49,8795,146.5833333,0.15,0.13,0.11
57:31:50,8796,146.6,0.15,0.13,0.11
57:31:51,8797,146.6166667,0.15,0.13,0.11
57:31:52,8798,146.6333333,0.15,0.13,0.11
57:31:53,8799,146.65,0.15,0.13,0.11
57:31:54,8800,146.6666667,0.15,0.13,0.11
57:31:55,8801,146.6833333,0.15,0.13,0.11
57:31:56,8802,146.7,0.15,0.13,0.11
57:31:57,8803,146.7166667,0.15,0.13,0.11
57:31:58,8804,146.7333333,0.15,0.13,0.11
57:31:59,8805,146.75,0.15,0.13,0.11
57:32:00,8806,146.7666667,0.15,0.13,0.11
57:32:01,8807,146.7833333,0.15,0.13,0.11
57:32:02,8808,146.8,0.15,0.13,0.11
57:32:03,8809,146.8166667,0.15,0.13,0.11
57:32:04,8810,146.8333333,0.15,0.13,0.11
57:32:05,8811,146.85,0.15,0.13,0.11
57:32:06,8812,146.8666667,0.15,0.13,0.11
57:32:07,8813,146.8833333,0.15,0.13,0.11
57:32:08,8814,146.9,0.15,0.13,0.11
57:32:09,8815,146.9166667,0.15,0.13,0.11
57:32:10,8816,146.9333333,0.15,0.13,0.11
57:32:11,8817,146.95,0.15,0.13,0.11
57:32:12,8818,146.9666667,0.15,0.13,0.11
57:32:13,8819,146.9833333,0.15,0.13,0.11
57:32:14,8820,147,0.15,0.13,0.11
57:32:15,8821,147.0166667,0.15,0.13,0.11
57:32:16,8822,147.0333333,0.15,0.13,0.11
57:32:17,8823,147.05,0.15,0.13,0.11
57:32:18,8824,147.0666667,0.15,0.13,0.11
57:32:19,8825,147.0833333,0.15,0.13,0.11
57:32:20,8826,147.1,0.15,0.13,0.11
57:32:21,8827,147.1166667,0.15,0.13,0.11
57:32:22,8828,147.1333333,0.15,0.13,0.11
57:32:23,8829,147.15,0.15,0.13,0.11
57:32:24,8830,147.1666667,0.15,0.13,0.11
57:32:25,8831,147.1833333,0.15,0.13,0.11
57:32:26,8832,147.2,0.15,0.13,0.11
57:32:27,8833,147.2166667,0.15,0.13,0.11
57:32:28,8834,147.2333333,0.15,0.13,0.11
57:32:29,8835,147.25,0.15,0.13,0.11
57:32:30,8836,147.2666667,0.15,0.13,0.11
57:32:31,8837,147.2833333,0.15,0.13,0.11
57:32:32,8838,147.3,0.15,0.13,0.11
57:32:33,8839,147.3166667,0.15,0.13,0.11
57:32:34,8840,147.3333333,0.15,0.13,0.11
57:32:35,8841,147.35,0.15,0.13,0.11
57:32:36,8842,147.3666667,0.15,0.13,0.11
57:32:37,8843,147.3833333,0.15,0.13,0.11
57:32:38,8844,147.4,0.15,0.13,0.11
57:32:39,8845,147.4166667,0.15,0.13,0.11
57:32:40,8846,147.4333333,0.15,0.13,0.11
57:32:41,8847,147.45,0.15,0.13,0.11
57:32:42,8848,147.4666667,0.15,0.13,0.11
57:32:43,8849,147.4833333,0.15,0.14,0.11
57:32:44,8850,147.5,0.15,0.13,0.11
57:32:45,8851,147.5166667,0.15,0.13,0.11
57:32:46,8852,147.5333333,0.15,0.14,0.11
57:32:47,8853,147.55,0.15,0.14,0.11
57:32:48,8854,147.5666667,0.15,0.13,0.11
57:32:49,8855,147.5833333,0.15,0.13,0.11
57:32:50,8856,147.6,0.15,0.14,0.11
57:32:51,8857,147.6166667,0.15,0.13,0.11
57:32:52,8858,147.6333333,0.15,0.13,0.11
57:32:53,8859,147.65,0.15,0.14,0.11
57:32:54,8860,147.6666667,0.15,0.14,0.11
57:32:55,8861,147.6833333,0.15,0.14,0.11
57:32:56,8862,147.7,0.15,0.14,0.11
57:32:57,8863,147.7166667,0.15,0.14,0.11
57:32:58,8864,147.7333333,0.15,0.14,0.11
57:32:59,8865,147.75,0.15,0.14,0.11
57:33:00,8866,147.7666667,0.15,0.14,0.11
57:33:01,8867,147.7833333,0.15,0.14,0.11
57:33:02,8868,147.8,0.15,0.14,0.11
57:33:03,8869,147.8166667,0.15,0.14,0.11
57:33:04,8870,147.8333333,0.15,0.14,0.11
57:33:05,8871,147.85,0.15,0.14,0.11
57:33:06,8872,147.8666667,0.15,0.14,0.11
57:33:07,8873,147.8833333,0.15,0.14,0.11
57:33:08,8874,147.9,0.15,0.14,0.11
57:33:09,8875,147.9166667,0.15,0.14,0.11
57:33:10,8876,147.9333333,0.15,0.14,0.11
57:33:11,8877,147.95,0.15,0.14,0.11
57:33:12,8878,147.9666667,0.15,0.14,0.11
57:33:13,8879,147.9833333,0.15,0.14,0.11
57:33:14,8880,148,0.15,0.14,0.11
57:33:15,8881,148.0166667,0.15,0.14,0.12
57:33:16,8882,148.0333333,0.15,0.14,0.12
57:33:17,8883,148.05,0.15,0.14,0.11
57:33:18,8884,148.0666667,0.15,0.14,0.12
57:33:19,8885,148.0833333,0.15,0.14,0.11
57:33:20,8886,148.1,0.15,0.14,0.11
57:33:21,8887,148.1166667,0.15,0.14,0.12
57:33:22,8888,148.1333333,0.15,0.14,0.12
57:33:23,8889,148.15,0.15,0.14,0.11
57:33:24,8890,148.1666667,0.15,0.14,0.12
57:33:25,8891,148.1833333,0.15,0.14,0.12
57:33:26,8892,148.2,0.15,0.14,0.12
57:33:27,8893,148.2166667,0.15,0.14,0.12
57:33:28,8894,148.2333333,0.15,0.14,0.12
57:33:29,8895,148.25,0.15,0.14,0.12
57:33:30,8896,148.2666667,0.15,0.14,0.12
57:33:31,8897,148.2833333,0.15,0.14,0.12
57:33:32,8898,148.3,0.15,0.14,0.12
57:33:33,8899,148.3166667,0.15,0.14,0.12
57:33:34,8900,148.3333333,0.15,0.14,0.12
57:33:35,8901,148.35,0.15,0.14,0.12
57:33:36,8902,148.3666667,0.15,0.14,0.12
57:33:37,8903,148.3833333,0.15,0.14,0.12
57:33:38,8904,148.4,0.15,0.14,0.12
57:33:39,8905,148.4166667,0.15,0.14,0.12
57:33:40,8906,148.4333333,0.15,0.14,0.12
57:33:41,8907,148.45,0.15,0.14,0.12
57:33:42,8908,148.4666667,0.15,0.14,0.12
57:33:43,8909,148.4833333,0.15,0.14,0.12
57:33:44,8910,148.5,0.15,0.14,0.12
57:33:45,8911,148.5166667,0.15,0.14,0.12
57:33:46,8912,148.5333333,0.15,0.14,0.12
57:33:47,8913,148.55,0.15,0.14,0.12
57:33:48,8914,148.5666667,0.16,0.14,0.12
57:33:49,8915,148.5833333,0.15,0.14,0.12
57:33:50,8916,148.6,0.15,0.14,0.12
57:33:51,8917,148.6166667,0.16,0.14,0.12
57:33:52,8918,148.6333333,0.16,0.14,0.12
57:33:53,8919,148.65,0.15,0.14,0.12
57:33:54,8920,148.6666667,0.16,0.14,0.12
57:33:55,8921,148.6833333,0.16,0.14,0.12
57:33:56,8922,148.7,0.15,0.14,0.12
57:33:57,8923,148.7166667,0.16,0.14,0.12
57:33:58,8924,148.7333333,0.16,0.14,0.12
57:33:59,8925,148.75,0.15,0.14,0.12
57:34:00,8926,148.7666667,0.16,0.14,0.12
57:34:01,8927,148.7833333,0.16,0.14,0.12
57:34:02,8928,148.8,0.15,0.14,0.12
57:34:03,8929,148.8166667,0.15,0.14,0.12
57:34:04,8930,148.8333333,0.16,0.14,0.12
57:34:05,8931,148.85,0.16,0.14,0.12
57:34:06,8932,148.8666667,0.15,0.14,0.12
57:34:07,8933,148.8833333,0.16,0.14,0.12
57:34:08,8934,148.9,0.16,0.14,0.12
57:34:09,8935,148.9166667,0.15,0.14,0.12
57:34:10,8936,148.9333333,0.16,0.15,0.12
57:34:11,8937,148.95,0.16,0.14,0.12
57:34:12,8938,148.9666667,0.16,0.14,0.12
57:34:13,8939,148.9833333,0.16,0.15,0.12
57:34:14,8940,149,0.16,0.15,0.12
57:34:15,8941,149.0166667,0.16,0.15,0.12
57:34:16,8942,149.0333333,0.16,0.15,0.12
57:34:17,8943,149.05,0.16,0.15,0.12
57:34:18,8944,149.0666667,0.16,0.15,0.12
57:34:19,8945,149.0833333,0.16,0.15,0.12
57:34:20,8946,149.1,0.16,0.15,0.12
57:34:21,8947,149.1166667,0.16,0.15,0.12
57:34:22,8948,149.1333333,0.16,0.15,0.12
57:34:23,8949,149.15,0.16,0.15,0.12
57:34:24,8950,149.1666667,0.16,0.15,0.12
57:34:25,8951,149.1833333,0.16,0.15,0.12
57:34:26,8952,149.2,0.16,0.15,0.12
57:34:27,8953,149.2166667,0.16,0.15,0.12
57:34:28,8954,149.2333333,0.16,0.15,0.12
57:34:29,8955,149.25,0.16,0.15,0.12
57:34:30,8956,149.2666667,0.16,0.15,0.12
57:34:31,8957,149.2833333,0.16,0.15,0.12
57:34:32,8958,149.3,0.16,0.15,0.12
57:34:33,8959,149.3166667,0.16,0.15,0.12
57:34:34,8960,149.3333333,0.16,0.15,0.12
57:34:35,8961,149.35,0.16,0.15,0.12
57:34:36,8962,149.3666667,0.16,0.15,0.12
57:34:37,8963,149.3833333,0.16,0.15,0.12
57:34:38,8964,149.4,0.16,0.15,0.12
57:34:39,8965,149.4166667,0.16,0.15,0.12
57:34:40,8966,149.4333333,0.16,0.15,0.12
57:34:41,8967,149.45,0.16,0.15,0.12
57:34:42,8968,149.4666667,0.16,0.15,0.12
57:34:43,8969,149.4833333,0.16,0.15,0.12
57:34:44,8970,149.5,0.16,0.15,0.12
57:34:45,8971,149.5166667,0.16,0.15,0.12
57:34:46,8972,149.5333333,0.16,0.15,0.12
57:34:47,8973,149.55,0.16,0.15,0.12
57:34:48,8974,149.5666667,0.16,0.15,0.12
57:34:49,8975,149.5833333,0.16,0.15,0.12
57:34:50,8976,149.6,0.16,0.15,0.12
57:34:51,8977,149.6166667,0.16,0.15,0.12
57:34:52,8978,149.6333333,0.16,0.15,0.12
57:34:53,8979,149.65,0.16,0.15,0.12
57:34:54,8980,149.6666667,0.16,0.15,0.12
57:34:55,8981,149.6833333,0.16,0.15,0.12
57:34:56,8982,149.7,0.16,0.15,0.12
57:34:57,8983,149.7166667,0.16,0.15,0.12
57:34:58,8984,149.7333333,0.16,0.15,0.12
57:34:59,8985,149.75,0.16,0.15,0.12
57:35:00,8986,149.7666667,0.16,0.15,0.12
57:35:01,8987,149.7833333,0.16,0.15,0.12
57:35:02,8988,149.8,0.16,0.15,0.12
57:35:03,8989,149.8166667,0.16,0.15,0.12
57:35:04,8990,149.8333333,0.16,0.15,0.12
57:35:05,8991,149.85,0.16,0.15,0.12
57:35:06,8992,149.8666667,0.16,0.15,0.12
57:35:07,8993,149.8833333,0.16,0.15,0.12
57:35:08,8994,149.9,0.16,0.15,0.12
57:35:09,8995,149.9166667,0.16,0.15,0.12
57:35:10,8996,149.9333333,0.16,0.15,0.12
57:35:11,8997,149.95,0.16,0.15,0.12
57:35:12,8998,149.9666667,0.16,0.15,0.12
57:35:13,8999,149.9833333,0.16,0.15,0.12
57:35:14,9000,150,0.16,0.15,0.12
57:35:15,9001,150.0166667,0.16,0.15,0.12
57:35:16,9002,150.0333333,0.16,0.15,0.12
57:35:17,9003,150.05,0.16,0.15,0.12
57:35:18,9004,150.0666667,0.16,0.15,0.12
57:35:19,9005,150.0833333,0.16,0.15,0.12
57:35:20,9006,150.1,0.16,0.15,0.12
57:35:21,9007,150.1166667,0.16,0.15,0.12
57:35:22,9008,150.1333333,0.16,0.15,0.12
57:35:23,9009,150.15,0.16,0.15,0.12
57:35:24,9010,150.1666667,0.16,0.15,0.12
57:35:25,9011,150.1833333,0.16,0.15,0.12
57:35:26,9012,150.2,0.16,0.15,0.12
57:35:27,9013,150.2166667,0.16,0.16,0.12
57:35:28,9014,150.2333333,0.16,0.16,0.12
57:35:29,9015,150.25,0.16,0.16,0.12
57:35:30,9016,150.2666667,0.16,0.15,0.12
57:35:31,9017,150.2833333,0.16,0.16,0.12
57:35:32,9018,150.3,0.16,0.16,0.12
57:35:33,9019,150.3166667,0.16,0.16,0.12
57:35:34,9020,150.3333333,0.16,0.16,0.12
57:35:35,9021,150.35,0.16,0.16,0.13
57:35:36,9022,150.3666667,0.16,0.16,0.13
57:35:37,9023,150.3833333,0.16,0.16,0.13
57:35:38,9024,150.4,0.16,0.16,0.13
57:35:39,9025,150.4166667,0.16,0.16,0.13
57:35:40,9026,150.4333333,0.16,0.16,0.13
57:35:41,9027,150.45,0.16,0.16,0.12
57:35:42,9028,150.4666667,0.16,0.16,0.12
57:35:43,9029,150.4833333,0.16,0.16,0.12
57:35:44,9030,150.5,0.16,0.16,0.12
57:35:45,9031,150.5166667,0.16,0.16,0.12
57:35:46,9032,150.5333333,0.16,0.16,0.12
57:35:47,9033,150.55,0.16,0.16,0.12
57:35:48,9034,150.5666667,0.16,0.16,0.12
57:35:49,9035,150.5833333,0.16,0.16,0.13
57:35:50,9036,150.6,0.16,0.16,0.13
57:35:51,9037,150.6166667,0.16,0.16,0.13
57:35:52,9038,150.6333333,0.16,0.16,0.13
57:35:53,9039,150.65,0.16,0.16,0.13
57:35:54,9040,150.6666667,0.16,0.16,0.13
57:35:55,9041,150.6833333,0.16,0.16,0.13
57:35:56,9042,150.7,0.16,0.16,0.13
57:35:57,9043,150.7166667,0.16,0.16,0.13
57:35:58,9044,150.7333333,0.16,0.16,0.13
57:35:59,9045,150.75,0.16,0.16,0.13
57:36:00,9046,150.7666667,0.16,0.16,0.13
57:36:01,9047,150.7833333,0.16,0.16,0.13
57:36:02,9048,150.8,0.16,0.16,0.13
57:36:03,9049,150.8166667,0.16,0.16,0.13
57:36:04,9050,150.8333333,0.16,0.16,0.13
57:36:05,9051,150.85,0.16,0.16,0.13
57:36:06,9052,150.8666667,0.16,0.16,0.13
57:36:07,9053,150.8833333,0.16,0.16,0.13
57:36:08,9054,150.9,0.16,0.16,0.13
57:36:09,9055,150.9166667,0.16,0.16,0.13
57:36:10,9056,150.9333333,0.16,0.16,0.13
57:36:11,9057,150.95,0.16,0.16,0.13
57:36:12,9058,150.9666667,0.16,0.16,0.13
57:36:13,9059,150.9833333,0.16,0.16,0.13
57:36:14,9060,151,0.16,0.16,0.13
57:36:15,9061,151.0166667,0.16,0.16,0.13
57:36:16,9062,151.0333333,0.16,0.16,0.13
57:36:17,9063,151.05,0.16,0.16,0.13
57:36:18,9064,151.0666667,0.16,0.16,0.13
57:36:19,9065,151.0833333,0.17,0.16,0.13
57:36:20,9066,151.1,0.16,0.16,0.13
57:36:21,9067,151.1166667,0.16,0.16,0.13
57:36:22,9068,151.1333333,0.16,0.16,0.13
57:36:23,9069,151.15,0.17,0.16,0.13
57:36:24,9070,151.1666667,0.17,0.16,0.13
57:36:25,9071,151.1833333,0.16,0.16,0.13
57:36:26,9072,151.2,0.16,0.16,0.13
57:36:27,9073,151.2166667,0.17,0.16,0.13
57:36:28,9074,151.2333333,0.17,0.16,0.13
57:36:29,9075,151.25,0.17,0.16,0.13
57:36:30,9076,151.2666667,0.16,0.16,0.13
57:36:31,9077,151.2833333,0.16,0.16,0.13
57:36:32,9078,151.3,0.17,0.16,0.13
57:36:33,9079,151.3166667,0.17,0.16,0.13
57:36:34,9080,151.3333333,0.17,0.16,0.13
57:36:35,9081,151.35,0.16,0.16,0.13
57:36:36,9082,151.3666667,0.17,0.16,0.13
57:36:37,9083,151.3833333,0.17,0.17,0.13
57:36:38,9084,151.4,0.17,0.16,0.13
57:36:39,9085,151.4166667,0.17,0.16,0.13
57:36:40,9086,151.4333333,0.17,0.16,0.13
57:36:41,9087,151.45,0.17,0.17,0.13
57:36:42,9088,151.4666667,0.17,0.17,0.13
57:36:43,9089,151.4833333,0.17,0.17,0.13
57:36:44,9090,151.5,0.17,0.16,0.13
57:36:45,9091,151.5166667,0.17,0.17,0.13
57:36:46,9092,151.5333333,0.17,0.17,0.13
57:36:47,9093,151.55,0.17,0.17,0.13
57:36:48,9094,151.5666667,0.17,0.17,0.13
57:36:49,9095,151.5833333,0.17,0.17,0.13
57:36:50,9096,151.6,0.17,0.17,0.13
57:36:51,9097,151.6166667,0.17,0.17,0.13
57:36:52,9098,151.6333333,0.17,0.17,0.13
57:36:53,9099,151.65,0.17,0.17,0.13
57:36:54,9100,151.6666667,0.17,0.17,0.13
57:36:55,9101,151.6833333,0.17,0.17,0.13
57:36:56,9102,151.7,0.17,0.17,0.13
57:36:57,9103,151.7166667,0.17,0.17,0.13
57:36:58,9104,151.7333333,0.17,0.17,0.13
57:36:59,9105,151.75,0.17,0.17,0.13
57:37:00,9106,151.7666667,0.17,0.17,0.13
57:37:01,9107,151.7833333,0.17,0.17,0.13
57:37:02,9108,151.8,0.17,0.17,0.13
57:37:03,9109,151.8166667,0.17,0.17,0.13
57:37:04,9110,151.8333333,0.17,0.17,0.13
57:37:05,9111,151.85,0.17,0.17,0.13
57:37:06,9112,151.8666667,0.17,0.17,0.13
57:37:07,9113,151.8833333,0.17,0.17,0.13
57:37:08,9114,151.9,0.17,0.17,0.13
57:37:09,9115,151.9166667,0.17,0.17,0.13
57:37:10,9116,151.9333333,0.17,0.17,0.13
57:37:11,9117,151.95,0.17,0.17,0.13
57:37:12,9118,151.9666667,0.17,0.17,0.13
57:37:13,9119,151.9833333,0.17,0.17,0.13
57:37:14,9120,152,0.17,0.17,0.13
57:37:15,9121,152.0166667,0.17,0.17,0.13
57:37:16,9122,152.0333333,0.17,0.17,0.13
57:37:17,9123,152.05,0.17,0.17,0.13
57:37:18,9124,152.0666667,0.17,0.17,0.13
57:37:19,9125,152.0833333,0.17,0.17,0.13
